Train,Val
9.62475760766,9.56529078182
6.73508896194,5.96413877756
6.2081144037,3.87916043164
6.26819908069,4.38392429471
6.11618890362,2.24661963747
6.10007827211,1.76037597609
6.12599305254,3.07195473392
6.15527954949,3.61635714096
6.09405986006,2.78428835388
6.0532812287,1.12533058085
6.04331094931,1.39935716501
6.02862106733,1.1791152204
6.01675029014,1.34947069567
6.00554328909,1.61144853433
5.98281857456,0.590339470123
5.9649336733,-0.234791194295
5.96282726152,1.77993968703
5.93206659915,-0.55319809061
5.91989993586,0.914169685688
5.89723904494,-0.637755658428
5.92495957554,2.85644940697
5.86249183967,0.432731539458
5.84393929844,0.732599703978
5.81780238031,-1.40960174325
5.79883821647,-0.0305321961866
5.77454462694,-0.791009707806
5.7508007598,-1.49342595465
5.7283384187,-0.670813077088
5.70285675334,-1.18499804178
5.7241409458,2.63485553199
5.65348976316,-0.790625878968
5.66605523393,2.44727826596
5.82392428943,4.22462559577
5.56969719448,-1.696187417
5.54014352143,-1.85716701038
5.51256465165,-0.135243753369
5.52158261456,2.37652046709
5.44578041147,-2.0401106524
5.4126849489,-1.59646114269
5.37894706011,-1.32966458525
5.34467639594,-0.923381320719
5.31025721559,-0.333774585747
5.27275617082,-0.614853298478
5.23206228507,-2.39642149776
5.98943795883,5.39006249138
5.41900423592,3.96257546459
5.11389524696,-1.93194372451
5.07266642096,-2.63751966851
5.03501593364,-0.0975501936267
4.9893298169,-0.673314034511
4.94618617868,-1.05878108298
4.94786354896,1.93078685626
4.85565195162,-1.27971546031
4.81034820447,-2.38962317209
4.76288295624,-2.29686662142
4.72041242603,-0.442490884908
4.66923535808,-2.81454367778
4.6255403689,-0.513001737082
4.57300447155,-2.60379202437
4.52398740403,-2.05218210412
4.47972724417,-1.08183719252
4.42728269288,-2.87761820309
4.37924175081,-1.71038417825
4.33073554879,-2.59552718293
4.29025321721,-2.64179253854
4.25124838488,-0.724178588355
4.22237885145,0.518553048943
4.16467178883,-1.14504662327
4.12021327053,-2.23643898005
4.07672296539,-1.66728087533
4.03235020592,-1.08028874899
3.9988952253,-1.46971521835
3.95645726668,-2.05365007363
3.92172244125,-1.63188710272
3.89534159611,-0.94892494446
3.85788150077,-2.69866668809
3.831649318,-0.534176821321
3.80054786248,-3.42244250519
3.7684109791,-2.88302439917
3.73580749408,-1.65646410317
3.71677036199,-1.44462583811
3.67531087187,-2.60214432061
3.67030282059,0.0134888734704
3.62014043213,-0.803838022194
3.60279922722,-1.97500840621
3.57159855686,-3.71801330441
3.54482415069,-3.05599118743
3.5458366362,-1.05999017493
3.52570328317,-3.38556585183
3.50590109598,-1.74954871537
3.49094311123,-1.35529451045
3.46848311852,-1.78431292026
3.44238783857,-1.89862376214
3.42175401245,-2.69229293784
3.53041930488,1.45080135761
3.38259017604,-2.34039312092
3.3814973225,-1.48970109211
3.35294239073,-2.00522585635
3.34204775669,-1.45974889575
3.31006883436,-1.85507510026
3.28841972249,-4.41624109186
3.26863648556,-3.32694859208
3.35102785436,0.987930828659
3.23790489147,-2.84511343942
3.22665228761,-3.40605317008
3.21646669049,-2.21848573409
3.19299422179,-2.14519655998
3.24449150299,0.364949447209
3.15477755511,-3.52832628638
3.13607330171,-1.86360171288
3.11806359805,-1.74400008716
3.11136574986,-3.08844566377
3.09448898167,-2.07207265281
3.0780830245,-1.74985864516
3.04783174619,-4.5775195846
3.04980995507,-1.81452108035
3.01598487777,-1.57519382832
3.00928801111,-3.70498505052
3.09285106408,0.93375065128
2.96142272914,-4.00393750717
2.95713328481,-1.25575496325
2.93426469549,-1.07051043839
2.92869337566,-2.83305729824
2.91256011931,-2.75620580977
2.90484574566,-1.55362117223
2.88282383379,-3.33982403976
2.87509972768,-2.70026202281
2.85680358588,-0.732869272894
